id,name
11057,AaRON
11058,127 Band
11059,Aida Shamlou
11060,Eisblume
11061,Nasser Cheshmazar
11062,Javier Navarrete
11063,Mano Solo
11064,O-HUM
11065,Zooey Deschanel
11066,Nina
11067,Rebbecca
11068,Rebecca
11069,Nas featuring Will.I.Am
11070,Timbaland featuring Justin Timberlake
11071,Elisa Hale
11072,The Flawboreds
11073,"Snoop Dogg, Charlie Wilson & Justin Timberlake"
11074,Harbor feast
11075,Bobby Womack
11076,Melissa Manchester
11077,Raul Midón
11078,Nicole Takahashi
11079,Rufus
11080,Christina Mason
11081,Marcy Marxer
11082,Timbaland Featuring Justin Timberlake & Nelly Furtado
11083,Randy Crawford
11084,Brothers Johnson
11085,Nat King Cole & Natalie Cole
11086,The King of France
11087,The Polynesians
11088,Prince & The Revolution
11089,Prince and the New Power Generation
11090,Jayne Mansfield
11091,Boyz II Men
11092,Bobby Brown
11093,Cameo
11094,Loverboy
11095,Andy Taylor
11096,Wa Wa Nee
11097,Jill Jones
11098,Kool & The Gang
11099,аутside
11100,Beat Hackers
11101,ZeRo-BaSs
11102,Meg
11103,W.K.?
11104,AphelionX
11105,Дети Олимпиады
11106,Yogo!Yogo!
11107,Anoraak
11108,Breakbot
11109,Ou Est Le Swimming Pool
11110,Grum
11111,Filthy Dukes
11112,Music Go Music
11113,鷺巣詩郎
11114,Manca Špik
11115,Preslava
11116,Halina Frąckowiak
11117,Irena Jarocka
11118,Five Colors
11119,Borys
11120,Halina Benedyk
11121,Hera Björk
11122,Code Red
11123,Helena Vondráčková
11124,Sofia Rotaru
11125,Urszula Sipińska
11126,Candy Girl
11127,Paulla
11128,Army of Lovers
11129,DQ
11130,Mad'House
11131,Urban Symphony
11132,France Gall
11133,Man Meadow
11134,Bimbo Boy
11135,Krystyna Giżowska
11136,Magda Femme & Iwona Węgrowska
11137,Baccara
11138,Krzysztof Krawczyk
11139,Kristína
11140,Maryla Rodowicz
11141,L'Ham de Foc
11142,Ünol Büyükgönenç
11143,Irfan
11144,Mara Aranda & Solatge
11145,Bandista
11146,Visa
11147,CIRЯUS
11148,Lhasa de Sela
11149,Trio Soulaÿrès
11150,Sema
11151,Düşbaz
11152,Cantodiscanto
11153,Houria Aïchi & L'Hijâz'Car
11154,Fikret Kızılok
11155,maliétès
11156,Aziza Mustafa Zadeh
11157,MELIKE
11158,Round Mountain
11159,Esra Dalfidan
11160,Akli D
11161,Tanju Duru
11162,Oneira
11163,Almora
11164,Mor Karbasi
11165,Anita Livstrand
11166,Hava Narghile
11167,Alamut
11168,Vlada Tomova
11169,Nawel & Lilabox
11170,Cécile Corbel
11171,Heval
11172,Los Desterrados
11173,Shezar
11174,Aljub + Krama
11175,Eleni Karaindrou
11176,Yavuz Çetin
11177,Ojos de Brujo
11178,Adissabeba
11179,Bethany Joy Lenz
11180,Dr. Horrible Cast
11181,Umbrellas
11182,Thriving Ivory
11183,Jackson Waters
11184,Tyler Hilton
11185,Radford
11186,NEEDTOBREATHE
11187,島みやえい子
11188,Cocco
11189,川田まみ
11190,スピッツ
11191,Lia
11192,平原綾香
11193,奥井雅美
11194,下川みくに
11195,angela
11196,樹海
11197,박정현
11198,day after tomorrow
11199,米倉千尋
11200,FictionJunction YUUKA
11201,夏川りみ
11202,Suara
11203,BeForU
11204,GARNET CROW
11205,Every Little Thing
11206,HΛL
11207,佐藤ひろ美
11208,Sowelu
11209,石川智晶
11210,彩音
11211,工藤静香
11212,スガシカオ
11213,有里知花
11214,彩菜
11215,栗林みな実
11216,絢香
11217,Themselves
11218,Eyedea & Abilities
11219,Swami Niranjanananda Saraswati
11220,Iron Lung
11221,Corn on Macabre
11222,Insect Warfare
11223,Agents Of Abhorrence
11224,Sole
11225,Cage
11226,Eyedea
11227,art doom
11228,Magrudergrind
11229,Cannabis Corpse
11230,The Art of Fact
11231,Boom Bip & Doseone
11232,Elefant
11233,Catupecu Machu
11234,Tanghetto
11235,Bad Lieutenant
11236,Varios(Bajofondo)
11237,Odd Nordstoga
11238,Beats Antique
11239,Roy Harper
11240,The Upper Egypt Ensemble
11241,Android Lust
11242,Solace
11243,Arcangelo Corelli
11244,Switchblade Symphony
11245,Raquy and the Cavemen
11246,Steve Roach
11247,And Also the Trees
11248,Hildegard von Bingen
11249,Guillaume de Machaut
11250,Knossos
11251,The Vanishing
11252,David Helpling & Jon Jenkins
11253,Victor & Léo
11254,Rafael Wanyer
11255,Diego Boneta
11256,Libra
11257,Nicole Natalino
11258,Sum
11259,Kishe
11260,Mark Ronson
11261,Ewelina Flinta
11262,Kenna
11263,Fox
11264,Ao Cubo
11265,Sam Tsui & Christina Grimmie
11266,Marcos e Belutti
11267,Leandro Lopes
11268,Sampa Crew
11269,Sam Tsui
11270,Só Pra Contrariar
11271,Mc Martinho
11272,Bonde da Stronda & Diwali
11273,Bonde da Stronda & Mr.Catra
11274,Dbs E A Quadrilha
11275,Salaam-E-Ishq
11276,Justin Bieber  ft Rascal Flatts
11277,ProJota
11278,Super Junior M
11279,CD Sertanejo 2010 - NusinhoCDS
11280,Bonde da Stronda e DH (CINE)
11281,Living Language
11282,Fiel a la Vega
11283,El Canto del Loco
11284,Arautos do Rei
11285,Resgate
11286,Novo Tom
11287,Hillsong United
11288,Carlinhos Félix
11289,Raiz Coral
11290,Dave Koz
11291,Coral Resgate
11292,Salzburg Chamber Soloists
11293,Vertical Horizon
11294,Kirk Whalum
11295,Ludmila Ferber
11296,DJ Antoine
11297,Kleber Lucas
11298,레인보우
11299,나르샤
11300,남녀공학
11301,Dark Prince
11302,Glass Vaults
11303,ETERNITY ∞
11304,Fischer-Z
11305,Simon Beckett
11306,Frank Black
11307,Haemorrhage
11308,Cripple Bastards
11309,Von
11310,Archgoat
11311,Ahumado Granujo
11312,Autopsy
11313,Terrorizer
11314,Impaled
11315,Repulsion
11316,Folkearth
11317,Dragonball & Dragonball Z
11318,Anal Vomit
11319,Kroda
11320,Lividity
11321,Nunslaughter
11322,Windir
11323,Birdflesh
11324,Mutilator
11325,Anal Blast
11326,Horna
11327,Absurd
11328,Zé Ramalho
11329,Ventania
11330,Gram
11331,Soccx
11332,beFour
11333,Die Happy
11334,Lasgo
11335,Lady Dana
11336,Manos de Topo
11337,Sr. Chinarro
11338,Rabones
11339,Naughty Zombies
11340,Putilatex
11341,ディル アン グレイ
11342,Kittie
11343,Gufi
11344,Txus Di Fellatio
11345,Stina Nordenstam
11346,Mono Mono
11347,A Palo Seko
11348,Tronic
11349,Manu Gavassi
11350,Lee DeWyze
11351,Cee Farrow
11352,Zaine Griff
11353,Classix Nouveaux
11354,Tik and Tok
11355,Wang Chung
11356,Asylum Party
11357,Ceca
11358,Nataša Bekvalac
11359,Ana Nikolić
11360,Kylesa
11361,Institute
11362,Gavin Rossdale
11363,ASP
11364,Ray Wilson
11365,Lesbian Bed Death
11366,Tigertailz
11367,Parálisis Permanente
11368,Décima Víctima
11369,H. Zombie
11370,EROTIC SEXY MUSIC
11371,Franz Schubert
11372,Steve Stevens
11373,The Jim Jones Revue
11374,Jason Becker
11375,Play Dead
11376,Stiv Bators
11377,Across The Universe Soundtrack
11378,Paulino Chacon
11379,33Miles
11380,"De Oliveira, Daniel"
11381,Beyoncé e Lady Gaga
11382,David Quinlan
11383,Igreja Batista da Lagoinha
11384,Adrian Lux
11385,Jamie Woon
11386,The Tornados
11387,Ricky Nelson
11388,Bucks Fizz
11389,Wendy Carlos
11390,Glenda Collins
11391,The Brady Bunch
11392,Silver Convention
11393,The Pete Best Band
11394,Goto80
11395,Billy Murray
11396,The Buggles
11397,Herb Alpert and The Tijuana Brass
11398,The Pete Best Combo
11399,Lesley Gore
11400,The Fourmost
11401,Dinah Shore
11402,Bing Crosby
11403,Torley Wong
11404,I Heart Hiroshima
11405,An Horse
11406,Jenny and Johnny
11407,Emmy the Great
11408,Iron On
11409,char2d2
11410,Reverie In Me
11411,The Jealous Girlfriends
11412,Chris Lambert
11413,Camp Out
11414,Grey's Anatomy
11415,Letters From a Tinman
11416,Fences
11417,Holly Miranda
11418,A.C. Newman
11419,Ohbijou
11420,The Muffs
11421,The The
11422,Sigue Sigue Sputnik
11423,T3CHN0PH0B1A
11424,Ian McCulloch
11425,Michigan
11426,Jason Ferris
11427,Myrmidon Process
11428,The Hannibals
11429,The Pinker Tones
11430,Sister Machine Gun
11431,Great Lakes Myth Society
11432,The Breeders
11433,Rho
11434,Tesla
11435,The Samples
11436,Saxon Shore
11437,Tardiss
11438,The Church
11439,orange crush
11440,Lynch Mob
11441,Marconi Union
11442,The Evpatoria Report
11443,Airbag
11444,Screaming Trees
11445,Babylon A.D.
11446,Temple of the Dog
11447,Bad Company
11448,Stevie Nicks
11449,Paul Rodgers
11450,The Firm
11451,Page & Plant
11452,The Jeff Healey Band
11453,Entheogenic
11454,Zero Cult
11455,Alpha
11456,Ishq
11457,Androcell
11458,Sensorica
11459,Bauri
11460,Sweet Coffee
11461,Jon Kennedy
11462,dZihan & Kamien
11463,X-Ray Dog
11464,Future World Music
11465,Aereda
11466,Kenny G
11467,Martin Phipps
11468,Pfeifer Broz. Music
11469,Charlie Clouser
11470,Clay Aiken
11471,Fugative
11472,Kesha ft. 30H!3
11473,Glee䮥
11474,Britney Spears㞦
11475,Britney Spears⊼
11476,Timbiriche
11477,Screen Biers
11478,Rihannà
11479,Thayruka
11480,Britney Spears씨
11481,Rick Aziago
11482,Yelawolf
11483,Native Deen
11484,Young Money
11485,EMINƎM
11486,Abou Elleef
11487,Nancy Ajram
11488,Slaughterhouse
11489,Yo Gotti
11490,Tamer Hosny
11491,Juelz Santana
11492,Dam
11493,Donnis
11494,Paul Wall
11495,Ziad Borji
11496,ئلبي وعمري
11497,Ramallah Underground
11498,Carole Samaha
11499,David Arkenstone
11500,tobyMac
11501,Boomkat
11502,Alan Menken
11503,Karmina
11504,Dario Marianelli
11505,Lifescapes
11506,Alexandre Desplat & Aaron Zigman
11507,Burning Brides
11508,ozzy
11509,Marilyn Mansoon
11510,Blinded Colony
11511,Arthur Brown
11512,Daath
11513,{F.B.R}
11514,April March
11515,fbrlist.com - My Chemical Romance
11516,Urge Overkill
11517,Don Henley
11518,Three Dog Night
11519,.38 Special
11520,The Mavericks
11521,Seals & Crofts
11522,Órla Fallon
11523,Steve Miller Band
11524,Tommy James & The Shondells
11525,Carlene Carter
11526,Joe Walsh
11527,The Lovin' Spoonful
11528,Dan Fogelberg
11529,Little River Band
11530,Pure Prairie League
11531,Elvin Bishop
11532,Michael Buble & Holly Palmer
11533,James Taylor
11534,Nicholas Gunn
11535,The Marshall Tucker Band
11536,Lisa Kelly
11537,Jackson Browne
11538,Khanate
11539,Wolf Eyes
11540,High on Fire
11541,Melvins/Lustmord
11542,Goatsnake
11543,Big Business
11544,Ground Zero
11545,Earth
11546,Black Dice
11547,Thrones
11548,Om
11549,Oxbow
11550,Harvey Milk
11551,Shora
11552,The Locust
11553,Behold... the Arctopus
11554,El Grupo Nuevo de Omar Rodriguez Lopez
11555,Sun Ra
11556,Masada
11557,Lightning Bolt
11558,Hella
11559,The Quireboys
11560,Vince Neil
11561,Lee Aaron
11562,Steel Panther
11563,Megattack
11564,AB/CD
11565,Michael Angelo Batio
11566,Missing Tide
11567,Veruca Salt
11568,Babes in Toyland
11569,X-Ray Spex
11570,Poe
11571,CrashDďet
11572,Hot Rod Crimson
11573,Korn | www.arcannos.net
11574,06 Children Of The Cross
11575,Phemon
11576,Nico Stai
11577,The Little Ones
11578,Chad & Jeremy
11579,Collin Raye
11580,Portastatic
11581,Cass McCombs
11582,Outfunk
11583,Funky 4 + 1
11584,The Duke Spirit
11585,Voxtrot
11586,Scarlet Soho
11587,Love Is All
11588,Oppenheimer
11589,Primus Inter Pares
11590,A.M. Architect
11591,The Ultrasonics
11592,Tartar Lamb
11593,(We Are) Performance
11594,Donnie Klang
11595,iiO
11596,Terence Fixmer
11597,12 Rounds
11598,Miss Kittin & The Hacker
11599,Anders Manga
11600,Violet Stigmata
11601,The Rorschach Garden
11602,I Love You But I've Chosen Darkness
11603,Neon
11604,Spectra Paris
11605,The Neon Judgement
11606,Ceramic Hello
11607,Tobias Bernstrup
11608,IGO
11609,CETI
11610,Helix
11611,Monstrum
11612,Tokyo Blade
11613,Budka Suflera
11614,Richard Clayderman
11615,Lower Definition
11616,Of Machines
11617,Inner Side
11618,Guilherme Zucconi
11619,Tiffany Evans
11620,Deceptikon
11621,Blues Traveler
11622,John Popper
11623,Cacophony
11624,Divine Weeks
11625,串田アキラ
11626,The Blues Brothers 2000
11627,One Day as a Lion
11628,Sonny & Cher
11629,Elf
11630,Saturnus
11631,Luna Amara
11632,Vama Veche
11633,Yoshihisa Hirano and Hideki Taniuchi
11634,Negură Bunget
11635,The Felice Brothers
11636,Dan Bern
11637,John Prine
11638,The Duke & The King
11639,Indigo Girls
11640,Nox Arcana
11641,Monsters of Folk
11642,Bill Callahan
11643,Neil Young & Crazy Horse
11644,Conor Oberst and the Mystic Valley Band
11645,Smog
11646,Sara Bareilles & Ingrid Michaelson
11647,Mariza
11648,Angélico & Diana
11649,Hope
11650,Ahmed Bukhatir
11651,Leonard J. Paul
11652,Gustav Mahler
11653,Sheila Chandra
11654,Jai Uttal
11655,芸能山城組
11656,Sami Yusuf
11657,Geinoh Yamashiro-gumi
11658,Auktyon
11659,Emad Sayyah
11660,Lester Flatt & Earl Scruggs
11661,Trancendental Anarchists
11662,David Arnold
11663,Warner Bros.
11664,Dinesh D'Souza
11665,Frank Luntz
11666,土屋アンナ
11667,BONNIE PINK
11668,ayaka
11669,Angela Aki
11670,아이비
11671,Mindless Faith
11672,坂本美雨
11673,Hironosuke Satou
11674,SoulJa
11675,Jackie Chan & Kim
11676,ANNA TSUCHIYA inspi' NANA (BLACK STONES)
11677,Spin Aqua
11678,Ivy
11679,B2K
11680,MISIA
11681,Jin-Roh
11682,Twinkle
11683,Caroline
11684,Alize
11685,椎名林檎
11686,姫神
11687,東京事変
11688,笹川美和
11689,Symarip
11690,The Pioneers
11691,Prince Buster
11692,The Offenders
11693,Derrick Morgan
11694,The Kingstonians
11695,Desmond Dekker
11696,Alton Ellis
11697,The Ethiopians
11698,Jimmy Cliff
11699,Scrapy
11700,The Clarendonians
11701,Judge Dread
11702,The Upsessions
11703,The Kings of Nuthin'
11704,Perkele
11705,Hub City Stompers
11706,The Upsetters
11707,The Tennors
11708,Justin Hinds & The Dominoes
11709,The Techniques
11710,Phyllis Dillon
11711,Clancy Eccles
11712,Mr. Symarip
11713,Skarface
11714,Dandy Livingstone
11715,The Hot Rod All Stars
11716,Slim Smith
11717,The Blues Busters
11718,Evil Conduct
11719,Loikaemie
11720,The Pepper Pots
11721,The Maytals
11722,8°6 Crew
11723,Stomper 98
11724,Pat Kelly
11725,Dr. Ring-Ding & The Senior Allstars
11726,The Melodians
11727,The Versatiles
11728,The Silvertones
11729,Edwyn Collins
11730,The Gutter Twins
11731,The Divine Comedy
11732,Kula Shaker
11733,Brett Anderson
11734,Mono Inc.
11735,Peter Fox
11736,Jesus on Extasy
11737,Zeraphine
11738,Joachim Witt
11739,End of Green
11740,Manuel Antoni
11741,mono inc. & lisa middelhauve
11742,Transvision Vamp
11743,Eisheilig
11744,The Dreamside
11745,Schock
11746,Karat
11747,Manfred Mann
11748,The Butterfly Effect
11749,Baroness
11750,Stone Gods
11751,stonecollar
11752,Ірина Білик
11753,Quentin Mosimann
11754,Natalia Oreiro
11755,Amanda Lepore
11756,Patricia Kaas
11757,Крихітка
11758,Despina Vandi
11759,Лама
11760,Danny Gokey
11761,Alex Lambert
11762,Michael Johns
11763,Matt Willis
11764,Mackenzie 1st
11765,Flotation Toy Warning
11766,Moving Mountains
11767,Au4
11768,Ctrl-Alt-Delete
11769,Chris Bathgate
11770,Todd Barry
11771,Border Patrol
11772,Lights Out Asia
11773,The Helio Sequence
11774,Elvis Crespo
11775,Pedra
11776,Varias
11777,Sonny Black & Frank White
11778,Pyranja
11779,Chakuza
11780,Sookee
11781,Kool Savas
11782,The Rock
11783,Lili
11784,Travie McCoy
11785,Jan Delay
11786,Samy Deluxe
11787,Absolute Beginner
11788,FILMharmonic Orchestra Prague
11789,Israel Kamakawiwo'ole
11790,Dynamite Deluxe
11791,Dale Schacker
11792,Bodo Wartke
11793,Das Bo
11794,Azad
11795,Russell Watson
11796,Beginner
11797,Curse
11798,Grand Magus
11799,Joan Baez
11800,Nara Leão
11801,Francisca Valenzuela
11802,Griffin House
11803,Etana
11804,Joan Baez & Bob Dylan
11805,8 Femmes
11806,Violeta Parra
11807,Ceumar
11808,Judy Collins
11809,J. Tillman
11810,Rosario Mena
11811,Rose
11812,Luz Casal
11813,Milton Nascimento
11815,Tim and Eric
11816,Buckethead
11817,Paul Gilbert
11818,Magnetic Man
11819,Beth Ditto
11820,Natacha Atlas
11821,Johanna Kurkela
11822,Birdy
11823,Ensemble
11824,Anika Moa
11825,Diana Navarro
11826,Rosanna
11827,Wild Beasts
11828,The Overtones
11829,Sunday Girl
11830,Benjamin Francis Leftwich
11831,Christian Walz
11832,Fenech-Soler
11833,Jai Paul
11834,Mustafa Sandal
11835,Edvin Marton
11836,Untouchable
11837,Superbus
11838,dragon ball z
11839,Move
11840,周杰倫
11841,Afshin
11842,Najoua Belyzel
11843,Zero Assoluto
11844,Initial D
11845,Etienne Daho
11846,Saurom
11847,The Murmurs
11848,Davut Güloğlu
11849,Killerpilze
11850,Marius
11851,The Kelly Family
11852,Stunt
11853,B.o.B  ft. Hayley Williams
11854,Маша Фокина
11855,Алина Гросу
11856,Макс Барских
11857,Наталья Могилевская
11858,REAL O
11859,Потап и Настя
11860,Павел Зибров
11861,Raunchy
11862,Darkstar
11863,FaltyDL
11864,Autopilot Off
11865,Element Eighty
11866,Gui Boratto
11867,The Legion of Doom
11868,Dead and Divine
11869,Sydney
11870,The Morning Of
11871,The Holly Springs Disaster
11872,Farewell to Freeway
11873,Boys Night Out
11874,Everlea
11875,Straight Reads The Line
11876,Sonny Moore
11877,Pereza
11879,Omar A. Rodriguez-Lopez
11880,Dhal
11881,los ex
11882,Holy Molar
11883,The Kilimanjaro Darkjazz Ensemble
11884,The Ganjas
11885,House of Low Culture
11886,Hielo Negro
11887,夢中夢
11888,Карандаш
11889,СД
11890,AL Hammer
11891,Смоки Мо
11892,LiCK MY SCaRS
11893,MaryJane
11894,Fireworks
11895,A Loss For Words
11896,Trash Talk
11897,The Years Gone By
11898,Ligeia
11899,Just Surrender
11900,Daggermouth
11901,Cold World
11902,Deny Everything
11903,Heart To Heart
11904,MyChildren MyBride
11905,Another Breath
11906,Jungle Fever
11907,Man Overboard
11908,Dead Hearts
11909,Act As One
11910,Lions Lions
11911,Heartsounds
11912,Crucial Dudes
11913,Carpathian
11914,50 Lions
11915,Let Down
11916,Cockpunch!
11917,Bravo
11918,Mother Love Bone
11919,Tuff
11920,Diego Torres
11921,Run-D.M.C.
11922,Firehouse
11923,Teenage Fanclub
11924,The Smithereens
11925,Big Star
11926,Del Amitri
11927,Cosmic Rough Riders
11928,Mercenary
11929,Steel Pulse
11930,Ky-Mani Marley
11931,Soldiers of Jah Army
11933,Black Uhuru
11934,Israel Vibration
11936,Gregory Isaacs
11937,Sizzla
11938,Anthony B
11939,Burning Spear
11940,Gentleman
11943,Barrington Levy
11944,Karl Wolf
11945,Outlandish
11946,Cameron Cartio
11947,Kardinal Offishall
11948,Shreya Ghoshal & Shaan
11949,Miley Cyrus and Billy Ray Cyrus
11950,K.K.
11951,Sunidhi Chauhan
11952,Sense Field
11953,אריק ברמן
11954,CPM 22 -  MTV AO VIVO
11955,Garotos Podres
11956,U2 and Green Day
11957,Visite [www.musikawarez.com]
11958,Republica
11959,Red Red Groovy
11960,Felix da Housecat
11961,The Shamen
11962,Meat Beat Manifesto
11963,Tones on Tail
11964,The Cuts
11965,B-Movie
11966,Kombi
11967,Ice Machine
11968,Peter Heppner
11969,Elegant Machinery
11970,Reveille
11971,Basko Sthlm
11972,Fear
11973,Black Oak Arkansas
11974,Hjaltalín
11975,Sudden Weather Change
11976,Sin Fang Bous
11977,I'm from Barcelona
11978,Útidúr
11979,Sprengjuhöllin
11980,Agent Fresco
11982,Laura Veirs
11986,"Raz, Dwa, Trzy"
11987,Agnieszka Osiecka
11988,Die Fantastischen Vier
11989,Verba
11990,25 LAT LISTY PRZEBOJÓW TRÓJKI
11991,vir
11992,Roger Sanchez
11993,KSM
11994,Robh Hokum
11995,Taylor Swfit ft. Tyler Hilton
11996,Calogero
11997,Hednoize
11998,ENUR feat. Natasja
11999,Timbaland ft.Nelly Furtado and Soshy
12000,Rick GhraphiXxX
12001,Rick Ross
12002,Young Jeezy
12003,Fred Hammond
12004,Raheem DeVaughn
12005,Plies
12006,Bilal
12007,R. Kelly
12008,Black&Mouse
12009,Fred Hammond & Radical for Christ
12010,Jay-Z & Coldplay
12011,Freddie Jackson
12012,Q-Tip
12013,Andre 3000
12014,Jay-Blaze
12015,Truckfighters
12016,Colour Haze
12017,Monkey3
12018,Hermano
12019,Triumph
12020,Brant Bjork
12021,Nebula
12022,The Atomic Bitchwax
12023,Astroqueen
12024,Blind Dog
12025,Rotor
12026,Ted Nugent
12027,Jacek Kaczmarski
12028,Stare Dobre Małżeństwo
12029,石井妥師
12030,Kabaret Starszych Panów
12031,The Mighty Boosh
12032,Grabaż i Strachy Na Lachy
12033,Bielizna
12034,The Amity Affliction
12036,Yashin
12040,Yasuharu Takanashi
12041,Endeverafter
12043,Vanna
12044,Egypt Central
12047,Beans on Toast
12048,Willy Mason
12051,The Arcade Fire
12052,Tellison
12053,The Dykeenies
12055,The Twilight Sad
12059,The Stills
12060,Tiger Army
12061,Nasty
12062,Deadbolt
12063,Your Demise
12064,The Lively Ones
12065,The Ghastly Ones
12066,Bigwig
12067,Discharger
12068,November Növelet
12069,Bronski Beat
12070,Flesh & Space
12071,Nina Nastasia
12072,Pride of Mind
12073,FabrikC
12074,Amorphous Androgynous
12075,Ice Ages
12076,Nerina Pallot
12077,The Hoosiers
12078,Subway to Sally
12079,Tanzwut
12080,Anne Clark
12081,Geoff Zanelli
12082,Evermore
12083,Christian Bruhn
12084,goJA moon ROCKAH
12085,HANSA ROSTOCK
12086,Jesper Kyd
12087,Pulsedriver
12088,West End Girls
12089,Pet Shop Boys ft Brandon Flowers Lady GaGa
12090,Steve Winwood
12091,Andrew Gold
12092,Mel & Kim
12093,The Korgis
12094,Arrowwood
12095,Шмели
12096,Ruxpin
12097,Pan Sonic
12098,múm & Úrú Búrú Sextettinn
12099,Mortiis
12100,Mantis Psi
12101,Kría Brekkan
12102,Hildur Guðnadóttir
12103,aho
12104,#2 Orchestra
12105,Borko
12106,klyxn
12107,Dvar
12108,novemthree
12109,Múm Músikvatur
12110,Camerata Mediolanense
12111,Solanaceae
12112,OST Tension
12113,Ocarina
12114,Ólöf Arnalds
12115,Yerzmyey
12116,Nikka Costa
12117,Michel Polnareff
12120,Beautiful Small Machines
12122,Amy Jo Johnson
12123,Emma Lahana
12124,The Left Rights
12125,Max Tundra
12126,Richard Cheese
12127,Ike & Tina Turner
12128,Zélia Duncan
12129,Naive New Beaters
12130,Digimortal
12131,Shiva in Exile
12132,ТЕХНИКА : НЕИСПРАВНА
12133,The Death Set
12134,Evo
12135,InVekTiva
12136,Breakdown Of Sanity
12137,BiopsyhoZ
12138,Young Guns
12139,A Silent Film
12140,Days of the New
12141,The Four Tops
12142,Collective Soul
12143,Grammatik
12144,Trzeci Wymiar
12145,Fenomen
12146,AbradAb
12147,Kasia Wilk
12148,Mesajah
12149,Andiman
12150,Kaliber 44
12151,Junior Stress
12152,W Witrynach Odbicia
12153,Dna & Gal
12154,Bas Tajpan & Miuosh
12155,Scarface
12156,Daz Dillinger
12157,Jaime Camil
12158,Daniela Herrero
12159,Bandana
12160,Lucy Walsh
12161,Las Pastillas del Abuelo
12162,Fabiana Cantilo
12163,Subsonica
12164,Rain Tree Crow
12165,Motel Connection
12166,David Sylvian & Robert Fripp
12167,Devils
12168,The Bastard Sons of Dioniso
12169,Finger Eleven
12170,Gob
12171,Mariottide
12172,Prozac+
12173,Лаванда
12174,Дима Билан
12175,Чи-Ли
12176,Giorgia
12177,Negrita
12178,Jovanotti
12180,The Tears
12186,Dies Irae
12187,The Witcher Soundtrack
12188,One Man Army and the Undead Quartet
12189,Post Scriptum
12190,Maigra
12191,Diablo
12192,Sonic Mayhem
12193,Heroes Of Might & Magic III Soundtrack
12194,Yattering
12195,Vital Remains
12196,Gothic II Soundtrack
12197,Inon Zur
12198,Pitbulls In The Nursery
12199,Suffocation
12200,Abysmal Dawn
12201,Trauma
12202,Revocation
12203,Jung jae hwan
12204,Amorphous
12205,The Sound
12206,Stockholm Monsters
12207,Tear Down The Lies!
12208,Real Estate
12209,The Male Pattern Band
12210,Electrelane
12211,The Durutti Column
12212,MP Band/ Tear Down The Lies!
12213,Alex Chilton
12214,John Leyton
12215,Minny Pops
12216,Tamaryn
12217,Dean Wareham
12218,Longview
12219,Chris Bell
12220,E.S.G.
12221,Anni Rossi
12222,Small Black
12223,The Raincoats
12224,Zumbis do Espaço
12225,Axxis
12226,Attaque 77
12227,The Toy Dolls
12228,Matell
12229,Shirley Bassey
12230,The Supremes
12231,Thomas Nicholas
12232,Sylvester
12233,Diana Ross and The Supremes
12234,Lou Rawls
12235,Robin Thicke & Mary J. Blige
12236,Chaka Khan Album
12237,Victor Matell
12238,"Diana Ross, Michael Jackson & Quincy Jones"
12239,Diana Ross and Lionel Richie
12240,Charlie Wilson
12241,Barbra Streisand & Barry Gibb
12242,Dionne Warwick
12243,Stephanie Mills
12244,Tyrone Davis
12245,George Benson
12246,Karyn White
12247,Ashford & Simpson
12248,MaFadden & Whitehead
12249,Roberta Flack & Donny Hathaway
12250,Patti LaBelle
12251,Gladys Knight & The Pips
12252,Barry Gibb
12253,Mary J Blige & C.L. Smooth
12254,MICHAAEL JACKSON
12255,Elton John & Leon Russell
12256,Ce Ce Peniston
12257,S.O.S. Band
12258,Dino
12259,Sylvia
12260,The Noise Affinity
12261,Scorn
12262,Pig
12263,Chemlab
12264,Muslimgauze
12265,Chris & Cosey
12266,Richard H. Kirk
12267,Premature Ejaculation
12268,Combat Astronomy
12269,Z'EV
12270,Elektric Music
12271,Uniform
12272,Pati Yang
12273,Älymystö
12274,Severed Heads
12276,Marius Müller-Westernhagen
12281,Virginia Jetzt!
12282,Herbert Grönemeyer
12284,Lorrie Morgan
12285,Steve Appleton
12286,"Zac Efron, Cast of High School Musical"
12287,Kevin Bazinet
12288,Maria Lawson
12289,Cipes And The People
12290,Greg Raposo
12291,Joseph LoDuca
12292,Terramara
12293,Cepia
12294,Epic45
12295,"Halloween, Alaska"
12296,Dungen
12297,Fiction Plane
12298,Mason Jennings
12299,The Jayhawks
12300,Alicia Wiley
12301,Galactic
12302,Kiln
12303,David Ford
12304,An Explorer
12305,Adam Johnson
12306,Arc Angels
12307,The Pines
12308,梶芽衣子
12309,Heitor Villa-Lobos
12310,Dengue Fever
12311,Popol Vuh
12312,Nathan Barr
12313,Sergei Prokofiev
12314,Sleater-Kinney
12315,Manfred Hübler & Siegfried Schwab
12316,Kaname Kawachi
12317,Bernard Herrmann
12318,Abel Korzeniowski
12319,Fabio Frizzi
12320,Montage
12321,Philippe Rombi
12322,Elliot Goldenthal
12323,Jo Yeong-wook
12324,Giacomo Puccini
12325,Georges Bizet
12326,鈴木あみ
12327,けちゃっぷmania
12328,水樹奈々
12329,オレスカバンド
12330,Ketchup Mania
12331,HALCALI
12332,YUKI
12333,Buono!
12334,Yum!Yum!ORANGE
12335,田村ゆかり
12336,Puukko-Allu
12337,HINOIチーム
12338,Paffendorf
12339,岡本玲
12340,Julma-Henri & Syrjäytyneet
12341,ステレオポニー
